"","gene_id","baseMean","logFC","lfcSE","stat","P.Value","adj.P.Val"
"13034","FNDC1",2295.79979595494,3.40551141092706,0.164636712590602,20.6848183400308,4.74558105928996e-95,1.58226286209235e-93
"13050","FO082796.1",0.684890411153464,-2.12118507095678,0.497911609463389,-4.26906570088135,1.96293448584951e-05,3.69554380453757e-05
"13052","FO538757.3",1.27198167366887,-2.01928911838275,0.34923813552657,-5.78433053550038,7.28016713138005e-09,1.62548773108344e-08
"13055","FOLH1",125.861370408918,4.17697919423293,0.155850117637189,22.0849055334103,4.41469283040953e-108,2.33568741808073e-106
"13056","FOLH1B",2.3763411383279,4.55289700626798,0.310495830023194,8.43806919513049,3.22622626568342e-17,9.83352364922192e-17
"13057","FOLR1",440.080786489961,2.03292968025566,0.15891038602425,12.7928037168033,1.79865844201659e-37,9.79026078034787e-37
"13058","FOLR2",419.076008185323,2.03227330221841,0.132372493011828,15.3525245201667,3.40667071953278e-53,2.9099571052767e-52
"13063","FOSL1",629.600682169234,2.26775629407816,0.173136595507069,15.6526616063235,3.18610575421638e-55,2.89652676221661e-54
"13066","FOXA1",250.729841738499,2.71061613093799,0.147758354083776,18.3442768224885,3.6677449487698e-75,6.28505030236011e-74
"13072","FOXC2",113.338648769883,3.54692298746667,0.179283203539471,19.7805207328098,4.38142580059168e-87,1.14822565480839e-85
"13073","FOXC2-AS1",2.54991015218198,3.32119113657821,0.316368365924352,10.4743057037221,1.13366401323942e-25,4.42897359972586e-25
"13075","FOXD1",63.8559345573617,3.071311689294,0.232420109744152,13.2111411965613,7.56684581002246e-40,4.39239085634942e-39
"13076","FOXD1-AS1",13.3806797864353,2.700332389488,0.252732685420834,10.6758899660847,1.3198664805359e-26,5.30348066542637e-26
"13077","FOXD2",67.5701334990146,2.23168859976053,0.119194402997224,18.7217980928416,3.28860188688735e-78,6.24215066023862e-77
"13090","FOXF2",204.44026799007,2.01040501565096,0.103873452801677,19.3539766000427,1.88705279902102e-83,4.34309400055717e-82
"13093","FOXH1",45.8174929286779,3.07356163842083,0.188464757339958,14.1716484318343,1.37240699486681e-45,9.44821698217411e-45
"13097","FOXJ1",330.32063627621,3.29517692496481,0.17750157683222,18.5634319970428,6.35144458139669e-77,1.15163877534457e-75
"13102","FOXL1",684.536524309972,3.59792860291095,0.229487018576538,15.6774696186091,2.15676467577525e-55,1.96847967041386e-54
"13105","FOXM1",679.447255178581,2.22966344383098,0.149278636952611,14.9360986149748,1.91885369049703e-50,1.51557441377212e-49
"13123","FOXP3",97.0861759863609,2.6558120409864,0.149740200924362,20.4516535549454,5.80729750398697e-93,1.79469233397585e-91
"13126","FOXQ1",436.683568618316,2.3834394313853,0.143724929046499,16.5830867598413,9.23604685708361e-62,1.02677885167409e-60
"13131","FOXS1",209.46825646225,2.37643844624562,0.155497592776949,15.2822291328522,1.00445216422762e-52,8.49140098404041e-52
"13142","FP325331.1",6.70026013043981,-2.09808826513874,0.212736020579144,-9.86116648069044,6.13326632735773e-23,2.22128891955438e-22
"13152","FPR2",62.781349773507,2.27166120209158,0.19214987094068,11.8214710216882,3.02343481232536e-32,1.42047594684487e-31
"13153","FPR3",541.880114970441,2.52989287907875,0.137736821349463,18.3673494956832,2.39841888914039e-75,4.13335583218364e-74
"13160","FREM2-AS1",42.261047754831,-5.75047913953208,0.272845228518102,-21.055607862427,2.0316059104225e-98,7.67907964795273e-97
"13166","FRG2C",1.84011101718001,-2.34914308182025,0.22261536978771,-10.5464525081949,5.27513536078321e-26,2.08052143104633e-25
"13175","FRMD5",184.921127324067,2.66119160045388,0.156769149669733,16.9742689103453,1.27330054021232e-64,1.54438272865617e-63
"13195","FRZB",931.213697299989,2.20110562201827,0.125783687308497,17.4990432606142,1.45695963454695e-68,2.00676535508201e-67
"13197","FSCB",0.557146964299459,-4.7457707031433,0.464595458311411,-4.46952110027469,7.83949255985789e-06,1.50753572315827e-05
"13198","FSCN1",3176.41615213382,2.26403964678793,0.141272598444694,16.0259938685871,8.41348592198121e-58,8.25390894916599e-57
"13200","FSCN2",155.068786382023,-2.55275432590067,0.108868927300442,-23.4477524517448,1.39357456956646e-121,1.19871808161176e-119
"13204","FSD2",15.863221707398,-2.96779906684504,0.174623696111642,-16.9932633250636,9.21184367910587e-65,1.12284519387799e-63
"13205","FSHB",0.845385382032356,-3.39724960539442,0.572415005797238,-5.93560123632648,2.92770601214985e-09,6.64864952845816e-09
"13211","FSTL1",12895.9340441902,2.11684057260199,0.109104766979086,19.4018976967674,7.43745979521939e-84,1.73408389412855e-82
"13229","FTH1P20",131.816573797069,2.25893569503001,0.107427364938397,21.0266657045186,3.74032247723965e-98,1.4029778299646e-96
"13240","FTH1P7",228.135568144165,2.25121873312352,0.0989341223053548,22.754164945043,1.30503216011342e-114,8.76936995112114e-113
"13259","FTOP1",13.4100149338504,-2.26113458931245,0.119168839322189,-18.9731117791217,2.84552925759232e-80,5.81079247355607e-79
"13282","FUT1",1780.89754417097,-3.14322907010952,0.131078303227076,-23.9797621601349,4.52255478390089e-127,4.51222407500365e-125
"13285","FUT2",1283.67437088682,2.23863281240673,0.110998939112313,20.1679804790503,1.8712541899319e-90,5.40080779781372e-89
"13286","FUT3",2053.31764145629,2.4234593566953,0.140000799654431,17.3102658559246,3.9359342162329e-67,5.16599579432773e-66
"13289","FUT6",668.487988928233,2.35843772176797,0.130828823901394,18.026742870955,1.2016501750061e-72,1.88495085313207e-71
"13293","FUT9",332.206546347442,-2.47075182814141,0.212428988975197,-11.6309384263717,2.86925744717073e-31,1.31273871331799e-30
"13301","FXYD3",7692.2798136153,3.01654755004641,0.155740312698581,19.3690432119737,1.40850634655567e-83,3.25696379312372e-82
"13302","FXYD4",5.51492695856438,3.33222133940174,0.296944580420631,9.85935946747145,6.24464782741e-23,2.26100309565706e-22
"13303","FXYD5",5323.92496569403,2.8917787985905,0.141123497527902,20.4910679904128,2.58656806077571e-93,8.12124524513523e-92
"13309","FYB",651.420267644653,2.38233645583123,0.142057546852183,16.7700450304503,4.0420233600323e-63,4.6856956143577e-62
"13342","GABARAPL3",0.676201595305237,-2.15081259414482,0.259132708104259,-8.30840426490357,9.69975859772128e-17,2.90711734123531e-16
"13350","GABRA2",42.1454158011112,2.88319485634662,0.214928642135768,13.4117868959262,5.1580855504259e-41,3.08762514066152e-40
"13351","GABRA3",4.31930045606881,2.14455869814557,0.275007197176943,8.28814492350886,1.15028372588954e-16,3.43991276262591e-16
"13354","GABRA6",0.684787888841217,-3.04139880810169,0.475981001990898,-6.39655182529752,1.58924908695248e-10,3.80703117660586e-10
"13358","GABRD",64.3391452679757,2.81915275544578,0.152211136181238,18.5183812427715,1.46784433321045e-76,2.63956819480799e-75
"13361","GABRG2",21.5027241415862,2.51376700632945,0.218735072954004,8.05626975706411,7.86579440198026e-16,2.29193075340482e-15
"13362","GABRG3",1.50651901064739,6.25247793461058,0.338537099807276,5.71035364286239,1.12741655512923e-08,2.49795653151448e-08
"13364","GABRP",3960.42750001492,3.85548693639353,0.265919442465653,14.4985073560937,1.23813053508498e-47,9.04495657576481e-47
"13365","GABRQ",6.98211174089712,3.67311263081106,0.226843536671812,12.7660030781671,2.53859174056823e-37,1.37663182951769e-36
"13366","GABRR1",4.65740382651465,2.41736408923157,0.254854840604468,9.47148786660727,2.75885584806799e-21,9.5173868703425e-21
"13392","GAL3ST3",19.672236474203,-3.50894792160511,0.194919138954537,-17.9982115826047,2.01212081293646e-72,3.13999480573769e-71
"13393","GAL3ST4",344.523635075693,2.12884738969102,0.110207479007231,19.3164655969429,3.90488985944756e-83,8.91412429587013e-82
"13411","GALNT4",1950.29208899666,2.31865789080721,0.116330460738447,19.9315927517269,2.1655934387793e-88,5.89539321872676e-87
"13412","GALNT5",1264.09661012132,3.64740808357787,0.267939896170363,13.6124031190238,3.37946043667059e-42,2.10167045982473e-41
"13415","GALNT8",136.415833815182,2.50003462316907,0.153208378645091,8.68309121906899,3.85155254250768e-18,1.20939795867064e-17
"13418","GALNTL6",16.9122503743384,2.33033299781593,0.194605592179154,10.4218321262387,1.97118857589654e-25,7.65232302177495e-25
"13422","GALR3",4.96759215151197,-3.36406557611594,0.265528985511321,-12.6613714016168,9.67935219309036e-37,5.16205853629605e-36
"13424","GAMT",3216.89829446706,-2.44388254847199,0.129845249136559,-18.8215049011769,5.03344330855974e-79,9.85381755276311e-78
"13429","GAP43",132.004830950699,2.3421561698748,0.154249992132758,15.183469100691,4.5506387962578e-52,3.76998126619377e-51
"13432","GAPDHP14",1.22450881061551,2.22200607185873,0.25032941720585,8.86925432460322,7.36373253765604e-19,2.363199657566e-18
"13434","GAPDHP16",0.619047645831942,-2.07037242972474,0.396305030456292,-5.23167130872055,1.67984255621811e-07,3.53636860091758e-07
"13437","GAPDHP21",2.03271013940316,-3.62093944153371,0.301074149762409,-12.0106131419897,3.12519302502904e-33,1.51183039396864e-32
"13439","GAPDHP23",3.3034800112244,-3.48889996734944,0.361153385160195,-9.6524077111327,4.80149164113735e-22,1.69522755894655e-21
"13442","GAPDHP27",1.35231044721882,-2.06758760163215,0.293186519490904,-7.05093881559278,1.77714631910422e-12,4.59240216960207e-12
"13446","GAPDHP32",8.63398841708045,-2.87013646691867,0.203782750486099,-14.0806918268445,4.99186967486088e-45,3.37281534752116e-44
"13468","GAPDHP58",1.54834204576894,-2.16164732475582,0.356447073406417,-6.06383536972147,1.32913207114186e-09,3.06512857659195e-09
"13479","GAPDHP70",3.2666377999475,-3.40423595805998,0.19037007799209,-17.8513855748293,2.81953470449154e-71,4.2465865606729e-70
"13485","GAPDHS",1.40905982664709,-2.43644163934551,0.355454422348735,-6.86684986131605,6.56350826429595e-12,1.66190988643783e-11
"13486","GAPLINC",19.7910229091515,3.40039907849958,0.207981027995979,16.3335651856836,5.69564783619204e-60,6.00373930077417e-59
"13497","GAS2",315.621863790138,-2.13342467330542,0.11318620226524,-18.8487995496296,3.00586196027141e-79,5.93771023408387e-78
"13510","GAS8-AS1",5.1515528495137,-2.18273512789474,0.147069010292299,-14.8389116319718,8.20767892394281e-50,6.38140542919684e-49
"13511","GAST",45.5243005006126,8.64300752751303,0.434122965423648,13.8883120766357,7.45720030006563e-44,4.86462900424129e-43
"13514","GATA2-AS1",221.856322728866,-2.69362166895955,0.110741703173976,-24.3232726987058,1.11221836349707e-130,1.22126547120307e-128
"13515","GATA3",211.697001338655,3.2317567416287,0.17385910413405,18.5868800984191,4.10364258440105e-77,7.49601254613408e-76
"13516","GATA3-AS1",3.64553737055794,3.61195119974277,0.256273291025373,14.0776417824134,5.21201799009233e-45,3.52095595790565e-44
"13517","GATA4",2303.09756239921,-2.11323038711598,0.141122379060325,-14.9744528335433,1.07851802348337e-50,8.59447466108477e-50
"13518","GATA5",31.7067433177412,2.2827910217582,0.264258602482544,8.08016841192325,6.46773900549755e-16,1.88988939497591e-15
"13526","GATM",58640.487869536,-3.5466324624801,0.154194755334708,-23.001008957743,4.55414844824462e-117,3.33999208023313e-115
"13527","GATM-AS1",24.3943324869669,-4.32428509007246,0.161560256226348,-26.7528486000605,1.14405712244192e-157,2.36699397279958e-155
"13533","GBA3",53.1913271334362,2.43165760517257,0.197157183314535,12.3324261035375,6.05944166514506e-35,3.08385100798618e-34
"13539","GBP1",1102.4929504415,2.11963355482909,0.112839521667736,18.7844155051932,1.01295436449609e-78,1.95960807422939e-77
"13541","GBP2",2809.73934087732,2.3802131669447,0.105267934852082,22.6109476290023,3.3819995582236e-113,2.168783077223e-111
"13542","GBP3",1635.89189741647,2.33719454408756,0.119598658192629,19.541911146592,4.83379956088202e-85,1.16218141124325e-83
"13543","GBP4",1029.74045450387,2.45410996009089,0.107658545790758,22.795165010326,5.1205233600717e-115,3.49457939729893e-113
"13544","GBP5",338.540559450962,2.73403243372482,0.148935607578668,18.356673201967,2.91953975387751e-75,5.01823820397572e-74
"13548","GBX2",1.50066326802109,2.4160913683209,0.282766044105001,8.53074544313243,1.45407677672607e-17,4.48346992651203e-17
"13551","GCAT",1827.56913254948,-2.18628623411538,0.123402513895415,-17.7167163599512,3.11577002673304e-70,4.52292908976647e-69
"13565","GCM1",3.51078510974337,2.08129941687122,0.193879202098688,10.720764159115,8.13286006829581e-27,3.28608006254197e-26
"13568","GCNT1",847.194676021287,2.52450842213277,0.117636944870043,21.4599968948905,3.68328285524099e-102,1.58935070295855e-100
"13574","GCNT3",4164.47444233476,4.37960647920909,0.20737647041356,21.1188366292201,5.33936909728655e-99,2.05977035539091e-97
"13588","GDA",1187.8336044461,2.9340454501147,0.140513708757641,20.8806643917468,8.02679887979746e-97,2.86328007227621e-95
"13594","GDF10",488.740617052053,-4.67811603126136,0.151101722361068,-30.9591538886763,1.91317484129345e-210,1.19908326632285e-207
"13598","GDF3",4.22639045973158,2.59141501647785,0.199602395252609,12.9573589857319,2.13471333950473e-38,1.1938480776203e-37
"13599","GDF5",8.22694514150775,2.36542532504868,0.213759022373551,11.0562913175515,2.04374351300008e-28,8.64516921295957e-28
"13608","GDNF",28.801337880281,2.64545457476653,0.170506849948635,15.5107556807664,2.93405330772866e-54,2.58720582159743e-53
"13611","GDPD2",55.4438994957446,3.45837975306732,0.22777432400678,17.937980148794,5.9581805490559e-72,9.15264077309056e-71
"13616","GEM",1579.7171203908,2.31707060485368,0.149142278128841,15.5359053622039,1.9825246037471e-54,1.75841701654554e-53
"13632","GFI1",433.19416365567,-2.10677286247037,0.111829686234001,-20.4668530044614,4.25207255658247e-93,1.32552713877286e-91
"13633","GFI1B",10.9742704878537,2.15421335249199,0.190370149061711,11.3104149644763,1.16537061605966e-29,5.10482715815746e-29
"13669","GGTLC3",2.28360272916196,-2.37434662407946,0.353072194373019,-6.72139360564866,1.79994642286951e-11,4.48247664764019e-11
"13671","GH1",58.0447202246855,-6.48207623036053,0.331448264359061,-19.5291248011817,6.20944692184582e-85,1.48565647290176e-83
"13682","GHRHR",7.7087455215972,2.26950258864954,0.231194173861559,6.7307205096967,1.68824981044732e-11,4.20831325609918e-11
"13693","GIMAP2",323.478076279027,2.20770603868951,0.104538493348298,21.1182530823293,5.40572550202243e-99,2.08332421063237e-97
"13707","GIP",2.94424915561514,4.64585356089911,0.430439174512796,7.92859426589551,2.21640385823266e-15,6.35730285787127e-15
"13717","GJA3",20.757018770223,2.15245170756877,0.198648420177944,10.8332251044275,2.39565984206396e-27,9.8261047987828e-27
"13724","GJB2",2057.58700017482,3.14304260239886,0.199282367159733,15.7716429407452,4.87645827325634e-56,4.52855125730467e-55
"13725","GJB3",1004.90940793518,3.25497830574888,0.233961219341307,13.9121379793194,5.34572872993866e-44,3.49593406045398e-43
"13726","GJB4",283.218953930716,3.7313365292896,0.252309578822611,14.787052999976,1.77559532993975e-49,1.36405418057322e-48
"13727","GJB5",185.994894352998,3.0687174932548,0.228416461963521,13.4335341152762,3.84609085217163e-41,2.31177112230683e-40
"13728","GJB6",89.6023874633019,3.32542755441773,0.237448967047703,15.9629174012087,2.31645490033705e-57,2.24728139516904e-56
"13729","GJB7",4.30978787469472,2.53026952928039,0.331668827521715,6.59344292330409,4.29742016125478e-11,1.0550311425114e-10
"13731","GJC2",184.547999046322,2.64283107129145,0.149152962968241,17.7181159378695,3.03922004351571e-70,4.41506799373993e-69
"13732","GJC3",172.522777569228,-3.69025068407239,0.14666031922219,-25.1612914086381,1.06328564225334e-139,1.49277709274925e-137
"13740","GK2",0.404470849971231,-2.37531381953697,0.533282455422849,-4.46281569636932,8.08896248654005e-06,1.55391250230117e-05
"13752","GLDC",25.2045323760022,2.05970452750788,0.154314120441008,13.3455782929136,1.25691372866774e-40,7.44339841427067e-40
"13757","GLI1",270.597727227278,2.03677587122062,0.129901740643674,15.6791119661039,2.10172018352817e-55,1.91957761186088e-54
"13758","GLI2",334.88419492512,2.14058674771069,0.124656205570602,17.1716381876959,4.33024266591566e-66,5.49457195600855e-65
"13765","GLIPR2",806.485198927266,2.05798964978564,0.107121212324183,19.2116775455594,2.95559401275706e-82,6.51257851129372e-81
"13776","GLP1R",310.489210199828,-2.42083968179545,0.153900793523021,-15.7298507972838,9.44333346170889e-56,8.71607040102786e-55
"13791","GLS2",2037.16337751591,-4.22820148508187,0.151590648202219,-27.8921599347666,3.32124497436269e-171,9.12993985609771e-169
"13795","GLT8D2",583.382706288087,2.12841317388055,0.117215616978151,18.1579427680647,1.11110972568439e-73,1.80935059306766e-72
"13805","GLUD1P3",41.2365858459404,-2.2214947991076,0.0896214942875073,-24.7870956906102,1.235153924363e-135,1.54139367513363e-133
"13841","GMNC",19.7093634322206,-2.15353574148511,0.218195127191625,-9.86954834873596,5.64180655423251e-23,2.04706863251689e-22
"13854","GNA15",718.864088128012,2.93289611016937,0.15308960868147,19.1576812272777,8.35116599943527e-82,1.80475170663991e-80
"13863","GNAQP1",4.01719111033087,2.30081068325843,0.171496561855078,13.3952898760792,6.44240161847314e-41,3.84412276293533e-40
"13869","GNAT3",2.50539503797365,2.29215359783649,0.33308738420939,8.11030228700275,5.0493986041667e-16,1.48227809073103e-15
